Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
3.68905696279005e-05	-4.49999999999562	-6.09999999999562	-4.59999999999988	-4.59960137966732
3.69809170924257e-05	-4.49999999999592	-6.09999999999592	-4.59999999999988	-4.59961304952661
3.70692769099823e-05	-4.4999999999962	-6.0999999999962	-4.59999999999989	-4.59962445751947
3.71556719159882e-05	-4.49999999999645	-6.09999999999645	-4.59999999999989	-4.59963560694284
3.72401253775884e-05	-4.49999999999668	-6.09999999999668	-4.59999999999989	-4.59964650113085
3.73226609673185e-05	-4.49999999999689	-6.09999999999689	-4.5999999999999	-4.59965714345825
3.74033027369717e-05	-4.49999999999709	-6.09999999999709	-4.5999999999999	-4.59966753733614
3.74820750916969e-05	-4.49999999999727	-6.09999999999727	-4.5999999999999	-4.59967768620794
3.75590027643539e-05	-4.49999999999743	-6.09999999999743	-4.59999999999991	-4.59968759354905
3.7634110790149e-05	-4.49999999999759	-6.09999999999759	-4.59999999999991	-4.59969726285657
3.77074244815757e-05	-4.49999999999773	-6.09999999999773	-4.59999999999991	-4.59970669766193
3.7778969403684e-05	-4.49999999999786	-6.09999999999786	-4.59999999999991	-4.59971590150223
3.78487713496978e-05	-4.49999999999798	-6.09999999999798	-4.59999999999992	-4.59972487794511
3.7916856317004e-05	-4.49999999999809	-6.09999999999809	-4.59999999999992	-4.59973363056996
3.798325048353e-05	-4.49999999999819	-6.09999999999819	-4.59999999999992	-4.59974216296808
3.80479801845313e-05	-4.49999999999829	-6.09999999999829	-4.59999999999992	-4.59975047873715
3.81110718898039e-05	-4.49999999999838	-6.09999999999838	-4.59999999999993	-4.59975858148913
3.81725521813403e-05	-4.49999999999846	-6.09999999999846	-4.59999999999993	-4.59976647483663
3.82324477314437e-05	-4.49999999999854	-6.09999999999854	-4.59999999999993	-4.59977416239317
3.82907852813145e-05	-4.49999999999861	-6.09999999999861	-4.59999999999993	-4.59978164777304
3.8347591620123e-05	-4.49999999999868	-6.09999999999868	-4.59999999999994	-4.59978893458867
3.84028935645816e-05	-4.49999999999875	-6.09999999999875	-4.59999999999994	-4.59979602644807
3.84567179390251e-05	-4.49999999999881	-6.09999999999881	-4.59999999999994	-4.59980292695028
3.8509091556013e-05	-4.49999999999886	-6.09999999999887	-4.59999999999994	-4.59980963968327
3.856004119746e-05	-4.49999999999892	-6.09999999999892	-4.59999999999994	-4.59981616822588
3.8609593596305e-05	-4.49999999999897	-6.09999999999897	-4.59999999999995	-4.59982251614343
3.86577754187248e-05	-4.49999999999902	-6.09999999999902	-4.59999999999995	-4.59982868698195
3.87046132468994e-05	-4.49999999999906	-6.09999999999906	-4.59999999999995	-4.599834684272
3.8750133562334e-05	-4.4999999999991	-6.09999999999911	-4.59999999999995	-4.59984051152469
3.8794362729742e-05	-4.49999999999915	-6.09999999999915	-4.59999999999995	-4.5998461722282
3.88373269814932e-05	-4.49999999999918	-6.09999999999918	-4.59999999999995	-4.59985166985098
3.88790524026285e-05	-4.49999999999922	-6.09999999999922	-4.59999999999996	-4.59985700783187
3.89195649164441e-05	-4.49999999999925	-6.09999999999926	-4.59999999999996	-4.59986218958505
3.89588902706453e-05	-4.49999999999929	-6.09999999999929	-4.59999999999996	-4.59986721849972
3.89970540240701e-05	-4.49999999999932	-6.09999999999932	-4.59999999999996	-4.59987209792846
3.90340815339817e-05	-4.49999999999935	-6.09999999999935	-4.59999999999996	-4.59987683120147
3.90699979439283e-05	-4.49999999999938	-6.09999999999938	-4.59999999999996	-4.59988142160995
3.91048281721683e-05	-4.4999999999994	-6.0999999999994	-4.59999999999997	-4.59988587241437
3.91385969006569e-05	-4.49999999999943	-6.09999999999943	-4.59999999999997	-4.59989018683935
3.9171328564591e-05	-4.49999999999945	-6.09999999999945	-4.59999999999997	-4.59989436807721
3.92030473425076e-05	-4.49999999999948	-6.09999999999948	-4.59999999999997	-4.59989841927761
3.92337771469307e-05	-4.4999999999995	-6.0999999999995	-4.59999999999997	-4.59990234355794
3.92635416155609e-05	-4.49999999999952	-6.09999999999952	-4.59999999999997	-4.59990614399138
3.92923641030011e-05	-4.49999999999954	-6.09999999999954	-4.59999999999997	-4.59990982361654
3.93202676730116e-05	-4.49999999999956	-6.09999999999956	-4.59999999999997	-4.59991338542655
3.93472750912873e-05	-4.49999999999958	-6.09999999999958	-4.59999999999997	-4.59991683237711
3.93734088187485e-05	-4.4999999999996	-6.0999999999996	-4.59999999999998	-4.59992016737999
3.9398691005337e-05	-4.49999999999962	-6.09999999999962	-4.59999999999998	-4.59992339330439
3.94231434843093e-05	-4.49999999999963	-6.09999999999963	-4.59999999999998	-4.59992651297713
3.94467877670163e-05	-4.49999999999965	-6.09999999999965	-4.59999999999998	-4.59992952918042
3.9469645038161e-05	-4.49999999999966	-6.09999999999966	-4.59999999999998	-4.59993244465233
3.94917361515231e-05	-4.49999999999968	-6.09999999999968	-4.59999999999998	-4.599935262087
3.95130816261407e-05	-4.49999999999969	-6.09999999999969	-4.59999999999998	-4.5999379841322
3.95337016429387e-05	-4.49999999999971	-6.09999999999971	-4.59999999999998	-4.59994061339179
3.95536160417913e-05	-4.49999999999972	-6.09999999999972	-4.59999999999998	-4.59994315242402
3.957284431901e-05	-4.49999999999973	-6.09999999999973	-4.59999999999998	-4.59994560374013
3.95914056252426e-05	-4.49999999999974	-6.09999999999974	-4.59999999999998	-4.59994796980611
3.96093187637742e-05	-4.49999999999975	-6.09999999999976	-4.59999999999998	-4.59995025304247
3.96266021892162e-05	-4.49999999999977	-6.09999999999977	-4.59999999999999	-4.59995245582305
3.96432740065732e-05	-4.49999999999978	-6.09999999999978	-4.59999999999999	-4.59995458047607
3.96593519706745e-05	-4.49999999999979	-6.09999999999979	-4.59999999999999	-4.59995662928216
3.96748534859578e-05	-4.4999999999998	-6.0999999999998	-4.59999999999999	-4.59995860447786
3.96897956065941e-05	-4.49999999999981	-6.09999999999981	-4.59999999999999	-4.59996050825235
3.97041950369407e-05	-4.49999999999982	-6.09999999999982	-4.59999999999999	-4.59996234274989
3.97180681323091e-05	-4.49999999999982	-6.09999999999982	-4.59999999999999	-4.59996411006865
3.97314309000377e-05	-4.49999999999983	-6.09999999999983	-4.59999999999999	-4.59996581226138
3.97442990008543e-05	-4.49999999999984	-6.09999999999984	-4.59999999999999	-4.59996745133565
3.97566877505188e-05	-4.49999999999985	-6.09999999999985	-4.59999999999999	-4.59996902925411
3.97686121217309e-05	-4.49999999999986	-6.09999999999986	-4.59999999999999	-4.59997054793513
3.9780086746294e-05	-4.49999999999986	-6.09999999999986	-4.59999999999999	-4.59997200925184
3.979112591752e-05	-4.49999999999987	-6.09999999999987	-4.59999999999999	-4.59997341503473
3.98017435928652e-05	-4.49999999999988	-6.09999999999988	-4.59999999999999	-4.59997476707008
3.98119533967848e-05	-4.49999999999988	-6.09999999999988	-4.59999999999999	-4.59997606710083
3.9821768623794e-05	-4.49999999999989	-6.09999999999989	-4.59999999999999	-4.59997731682777
3.98312022417245e-05	-4.4999999999999	-6.0999999999999	-4.59999999999999	-4.5999785179092
3.9840266895165e-05	-4.4999999999999	-6.0999999999999	-4.59999999999999	-4.59997967196168
3.98489749090744e-05	-4.49999999999991	-6.09999999999991	-4.59999999999999	-4.59998078056053
3.98573382925565e-05	-4.49999999999991	-6.09999999999991	-4.59999999999999	-4.59998184524016
3.98653687427858e-05	-4.49999999999992	-6.09999999999992	-4.59999999999999	-4.59998286749537
3.98730776490735e-05	-4.49999999999992	-6.09999999999992	-4.59999999999999	-4.59998384878075
3.98804760970636e-05	-4.49999999999993	-6.09999999999993	-4.59999999999999	-4.599984790512
3.98875748730483e-05	-4.49999999999993	-6.09999999999993	-4.6	-4.59998569406648
3.98943844683938e-05	-4.49999999999993	-6.09999999999993	-4.6	-4.59998656078336
3.99009150840655e-05	-4.49999999999994	-6.09999999999994	-4.6	-4.59998739196464
3.99071766352448e-05	-4.49999999999994	-6.09999999999994	-4.6	-4.59998818887577
3.99131787560267e-05	-4.49999999999995	-6.09999999999995	-4.6	-4.599988952746
3.99189308041904e-05	-4.49999999999995	-6.09999999999995	-4.6	-4.59998968476902
3.99244418660339e-05	-4.49999999999995	-6.09999999999995	-4.6	-4.59999038610384
3.99297207612643e-05	-4.49999999999996	-6.09999999999996	-4.6	-4.59999105787551
3.9934776047935e-05	-4.49999999999996	-6.09999999999996	-4.6	-4.59999170117516
3.99396160274234e-05	-4.49999999999996	-6.09999999999996	-4.6	-4.59999231706135
3.99442487494403e-05	-4.49999999999997	-6.09999999999997	-4.6	-4.59999290656024
3.99486820170638e-05	-4.49999999999997	-6.09999999999997	-4.6	-4.59999347066667
3.99529233917918e-05	-4.49999999999997	-6.09999999999997	-4.6	-4.59999401034435
3.99569801986046e-05	-4.49999999999997	-6.09999999999997	-4.6	-4.59999452652677
3.99608595310329e-05	-4.49999999999998	-6.09999999999998	-4.6	-4.59999502011799
3.99645682562238e-05	-4.49999999999998	-6.09999999999998	-4.6	-4.59999549199293
3.99681130199994e-05	-4.49999999999998	-6.09999999999998	-4.6	-4.59999594299842
3.9971500251902e-05	-4.49999999999998	-6.09999999999998	-4.6	-4.59999637395353
3.99747361702213e-05	-4.49999999999998	-6.09999999999998	-4.6	-4.59999678565039
3.99778267869972e-05	-4.49999999999999	-6.09999999999999	-4.6	-4.5999971788548
3.99807779129949e-05	-4.49999999999999	-6.09999999999999	-4.6	-4.59999755430687
3.99835951626461e-05	-4.49999999999999	-6.09999999999999	-4.6	-4.59999791272166
3.99862839589532e-05	-4.49999999999999	-6.09999999999999	-4.6	-4.59999825478978
3.99888495383517e-05	-4.49999999999999	-6.09999999999999	-4.6	-4.59999858117803
3.99912969555275e-05	-4.49999999999999	-6.09999999999999	-4.6	-4.59999889253006
3.99936310881849e-05	-4.5	-6.1	-4.6	-4.59999918946693
3.9995856641762e-05	-4.5	-6.1	-4.6	-4.59999947258771
3.99979781540911e-05	-4.5	-6.1	-4.6	-4.59999974247013
4e-05	-4.5	-6.1	-4.6	-4.59999999967114
